"X","X_id","genre"
44549,"ObjectId(5714dec425ac0d8aee38b2ec)","Heavy metal music"
55031,"ObjectId(5714dec425ac0d8aee38dbde)","Alternative metal"
55075,"ObjectId(5714dec425ac0d8aee38dc0a)","Heavy metal music"
56948,"ObjectId(5714dec425ac0d8aee38e35b)","Heavy metal music"
56950,"ObjectId(5714dec425ac0d8aee38e35d)","Heavy metal music"
56956,"ObjectId(5714dec425ac0d8aee38e363)","Traditional heavy metal"
56967,"ObjectId(5714dec425ac0d8aee38e36e)","Heavy metal music"
56968,"ObjectId(5714dec425ac0d8aee38e36f)","Heavy metal music"
56970,"ObjectId(5714dec425ac0d8aee38e371)","Heavy metal music"
57017,"ObjectId(5714dec425ac0d8aee38e3a0)","Heavy metal music"
57023,"ObjectId(5714dec425ac0d8aee38e3a6)","Heavy metal music"
57030,"ObjectId(5714dec425ac0d8aee38e3ad)","Traditional heavy metal"
57080,"ObjectId(5714dec425ac0d8aee38e3df)","Heavy metal music"
57090,"ObjectId(5714dec425ac0d8aee38e3e9)","Heavy metal music"
57100,"ObjectId(5714dec425ac0d8aee38e3f3)","Heavy metal music"
57100,"ObjectId(5714dec425ac0d8aee38e3f3)","Glam metal"
57102,"ObjectId(5714dec425ac0d8aee38e3f5)","Heavy metal music"
57102,"ObjectId(5714dec425ac0d8aee38e3f5)","Glam metal"
57104,"ObjectId(5714dec425ac0d8aee38e3f7)","Heavy metal music"
57104,"ObjectId(5714dec425ac0d8aee38e3f7)","Glam metal"
57105,"ObjectId(5714dec425ac0d8aee38e3f8)","Glam metal"
57105,"ObjectId(5714dec425ac0d8aee38e3f8)","Heavy metal music"
57110,"ObjectId(5714dec425ac0d8aee38e3fd)","Glam metal"
57110,"ObjectId(5714dec425ac0d8aee38e3fd)","Heavy metal music"
57111,"ObjectId(5714dec425ac0d8aee38e3fe)","Glam metal"
57116,"ObjectId(5714dec425ac0d8aee38e403)","Heavy metal music"
57121,"ObjectId(5714dec425ac0d8aee38e408)","Heavy metal music"
57132,"ObjectId(5714dec425ac0d8aee38e413)","Heavy metal music"
57140,"ObjectId(5714dec425ac0d8aee38e41b)","Heavy metal music"
57140,"ObjectId(5714dec425ac0d8aee38e41b)","Glam metal"
57141,"ObjectId(5714dec425ac0d8aee38e41c)","Glam metal"
57141,"ObjectId(5714dec425ac0d8aee38e41c)","Heavy metal music"
57142,"ObjectId(5714dec425ac0d8aee38e41d)","Heavy metal music"
57143,"ObjectId(5714dec425ac0d8aee38e41e)","Glam metal"
57145,"ObjectId(5714dec425ac0d8aee38e420)","Heavy metal music"
57145,"ObjectId(5714dec425ac0d8aee38e420)","Glam metal"
57146,"ObjectId(5714dec425ac0d8aee38e421)","Heavy metal music"
57148,"ObjectId(5714dec425ac0d8aee38e423)","Heavy metal music"
57149,"ObjectId(5714dec425ac0d8aee38e424)","Heavy metal music"
57151,"ObjectId(5714dec425ac0d8aee38e426)","Heavy metal music"
57153,"ObjectId(5714dec425ac0d8aee38e428)","Traditional heavy metal"
57169,"ObjectId(5714dec425ac0d8aee38e438)","Heavy metal music"
57176,"ObjectId(5714dec425ac0d8aee38e43f)","Traditional heavy metal"
57178,"ObjectId(5714dec425ac0d8aee38e441)","Heavy metal music"
57179,"ObjectId(5714dec425ac0d8aee38e442)","Heavy metal music"
57180,"ObjectId(5714dec425ac0d8aee38e443)","Heavy metal music"
57221,"ObjectId(5714dec425ac0d8aee38e46c)","Heavy metal music"
57222,"ObjectId(5714dec425ac0d8aee38e46d)","Heavy metal music"
57224,"ObjectId(5714dec425ac0d8aee38e46f)","Heavy metal music"
57226,"ObjectId(5714dec425ac0d8aee38e471)","Heavy metal music"
57226,"ObjectId(5714dec425ac0d8aee38e471)","Glam metal"
57228,"ObjectId(5714dec425ac0d8aee38e473)","Heavy metal music"
57228,"ObjectId(5714dec425ac0d8aee38e473)","Glam metal"
57229,"ObjectId(5714dec425ac0d8aee38e474)","Glam metal"
57229,"ObjectId(5714dec425ac0d8aee38e474)","Heavy metal music"
57230,"ObjectId(5714dec425ac0d8aee38e475)","Heavy metal music"
57232,"ObjectId(5714dec425ac0d8aee38e477)","Heavy metal music"
57237,"ObjectId(5714dec425ac0d8aee38e47c)","Industrial metal"
57237,"ObjectId(5714dec425ac0d8aee38e47c)","Heavy metal music"
57244,"ObjectId(5714dec425ac0d8aee38e483)","Heavy metal music"
57244,"ObjectId(5714dec425ac0d8aee38e483)","Alternative metal"
57263,"ObjectId(5714dec425ac0d8aee38e496)","Industrial metal"
57263,"ObjectId(5714dec425ac0d8aee38e496)","Heavy metal music"
57393,"ObjectId(5714dec425ac0d8aee38e518)","Heavy metal music"
57394,"ObjectId(5714dec425ac0d8aee38e519)","Alternative metal"
57395,"ObjectId(5714dec425ac0d8aee38e51a)","Alternative metal"
57395,"ObjectId(5714dec425ac0d8aee38e51a)","Heavy metal music"
57396,"ObjectId(5714dec425ac0d8aee38e51b)","Heavy metal music"
57396,"ObjectId(5714dec425ac0d8aee38e51b)","Alternative metal"
57410,"ObjectId(5714dec425ac0d8aee38e529)","Alternative metal"
57410,"ObjectId(5714dec425ac0d8aee38e529)","Heavy metal music"
57413,"ObjectId(5714dec425ac0d8aee38e52c)","Alternative metal"
57415,"ObjectId(5714dec425ac0d8aee38e52e)","Alternative metal"
57415,"ObjectId(5714dec425ac0d8aee38e52e)","Heavy metal music"
57421,"ObjectId(5714dec425ac0d8aee38e534)","Heavy metal music"
57421,"ObjectId(5714dec425ac0d8aee38e534)","Alternative metal"
57422,"ObjectId(5714dec425ac0d8aee38e535)","Alternative metal"
57430,"ObjectId(5714dec425ac0d8aee38e53d)","Alternative metal"
57430,"ObjectId(5714dec425ac0d8aee38e53d)","Doom metal"
57430,"ObjectId(5714dec425ac0d8aee38e53d)","Sludge metal"
57446,"ObjectId(5714dec425ac0d8aee38e54d)","Alternative metal"
57447,"ObjectId(5714dec425ac0d8aee38e54e)","Heavy metal music"
57447,"ObjectId(5714dec425ac0d8aee38e54e)","Alternative metal"
57448,"ObjectId(5714dec425ac0d8aee38e54f)","Alternative metal"
57448,"ObjectId(5714dec425ac0d8aee38e54f)","Heavy metal music"
57451,"ObjectId(5714dec425ac0d8aee38e552)","Alternative metal"
