"X","X_id","genre"
1791985,"ObjectId(5714dee725ac0d8aee535bf6)","Psychedelic music"
1808617,"ObjectId(5714dee725ac0d8aee539cee)","Neo-psychedelia"
1812017,"ObjectId(5714dee725ac0d8aee53aa36)","Neo-psychedelia"
1816674,"ObjectId(5714dee725ac0d8aee53bc67)","Neo-psychedelia"
1816778,"ObjectId(5714dee725ac0d8aee53bccf)","Neo-psychedelia"
1826691,"ObjectId(5714dee725ac0d8aee53e376)","Psychedelic music"
1826891,"ObjectId(5714dee725ac0d8aee53e43e)","Psychedelic music"
1827084,"ObjectId(5714dee725ac0d8aee53e4ff)","Psychedelic music"
1830437,"ObjectId(5714dee725ac0d8aee53f218)","Neo-psychedelia"
1830502,"ObjectId(5714dee725ac0d8aee53f259)","Neo-psychedelia"
1830509,"ObjectId(5714dee725ac0d8aee53f260)","Neo-psychedelia"
1851764,"ObjectId(5714dee825ac0d8aee544567)","Neo-psychedelia"
1851789,"ObjectId(5714dee825ac0d8aee544580)","Neo-psychedelia"
1852975,"ObjectId(5714dee825ac0d8aee544a22)","Psychedelic music"
1854691,"ObjectId(5714dee825ac0d8aee5450d6)","Neo-psychedelia"
1854693,"ObjectId(5714dee825ac0d8aee5450d8)","Neo-psychedelia"
1858291,"ObjectId(5714dee825ac0d8aee545ee6)","Psychobilly"
1858335,"ObjectId(5714dee825ac0d8aee545f12)","Psychobilly"
1861713,"ObjectId(5714dee825ac0d8aee546c44)","Psychedelic music"
1861736,"ObjectId(5714dee825ac0d8aee546c5b)","Psychedelic music"
1861785,"ObjectId(5714dee825ac0d8aee546c8c)","Psychedelic music"
1887816,"ObjectId(5714dee825ac0d8aee54d23b)","Psychedelic music"
1887932,"ObjectId(5714dee825ac0d8aee54d2af)","Psychedelic music"
1888145,"ObjectId(5714dee825ac0d8aee54d384)","Psychedelic music"
1888185,"ObjectId(5714dee825ac0d8aee54d3ac)","Psychedelic music"
1888259,"ObjectId(5714dee825ac0d8aee54d3f6)","Psychedelic music"
1888324,"ObjectId(5714dee825ac0d8aee54d437)","Psychedelic music"
1888396,"ObjectId(5714dee825ac0d8aee54d47f)","Psychedelic music"
1888451,"ObjectId(5714dee825ac0d8aee54d4b6)","Psychedelic music"
1895285,"ObjectId(5714dee825ac0d8aee54ef68)","Neo-psychedelia"
1895306,"ObjectId(5714dee825ac0d8aee54ef7d)","Neo-psychedelia"
1895390,"ObjectId(5714dee825ac0d8aee54efd1)","Neo-psychedelia"
1895416,"ObjectId(5714dee825ac0d8aee54efeb)","Neo-psychedelia"
1895434,"ObjectId(5714dee825ac0d8aee54effd)","Neo-psychedelia"
1899076,"ObjectId(5714dee925ac0d8aee54fe37)","Neo-psychedelia"
1899105,"ObjectId(5714dee925ac0d8aee54fe54)","Neo-psychedelia"
1916656,"ObjectId(5714dee925ac0d8aee5542e3)","Psychedelic music"
1935140,"ObjectId(5714dee925ac0d8aee558b17)","Psychedelic music"
1987144,"ObjectId(5714deeb25ac0d8aee56563b)","Psychedelic music"
2033478,"ObjectId(5714deeb25ac0d8aee570b36)","Psychobilly"
2066165,"ObjectId(5714deec25ac0d8aee578ad3)","Neo-psychedelia"
2066166,"ObjectId(5714deec25ac0d8aee578ad4)","Neo-psychedelia"
2066178,"ObjectId(5714deec25ac0d8aee578ae0)","Neo-psychedelia"
2066183,"ObjectId(5714deec25ac0d8aee578ae5)","Neo-psychedelia"
2078476,"ObjectId(5714deec25ac0d8aee57baea)","Neo-psychedelia"
