"X","X_id","genre"
401925,"ObjectId(5714decb25ac0d8aee3e26dd)","Glam punk"
401931,"ObjectId(5714decb25ac0d8aee3e26e3)","Glam punk"
410866,"ObjectId(5714decb25ac0d8aee3e49ca)","Proto-punk"
424927,"ObjectId(5714decb25ac0d8aee3e80b7)","Post-punk"
430432,"ObjectId(5714decb25ac0d8aee3e9638)","Post-punk revival"
436742,"ObjectId(5714decb25ac0d8aee3eaede)","Post-punk"
443406,"ObjectId(5714decc25ac0d8aee3ec8e6)","Proto-punk"
447327,"ObjectId(5714decc25ac0d8aee3ed837)","Proto-punk"
447329,"ObjectId(5714decc25ac0d8aee3ed839)","Proto-punk"
447351,"ObjectId(5714decc25ac0d8aee3ed84f)","Proto-punk"
447363,"ObjectId(5714decc25ac0d8aee3ed85b)","Proto-punk"
447372,"ObjectId(5714decc25ac0d8aee3ed864)","Glam punk"
447379,"ObjectId(5714decc25ac0d8aee3ed86b)","Glam punk"
447385,"ObjectId(5714decc25ac0d8aee3ed871)","Glam punk"
447442,"ObjectId(5714decc25ac0d8aee3ed8aa)","Post-punk"
447444,"ObjectId(5714decc25ac0d8aee3ed8ac)","Post-punk"
447445,"ObjectId(5714decc25ac0d8aee3ed8ad)","Post-punk"
447460,"ObjectId(5714decc25ac0d8aee3ed8bc)","Post-punk"
447655,"ObjectId(5714decc25ac0d8aee3ed97f)","Glam punk"
447716,"ObjectId(5714decc25ac0d8aee3ed9bc)","Proto-punk"
447717,"ObjectId(5714decc25ac0d8aee3ed9bd)","Proto-punk"
447719,"ObjectId(5714decc25ac0d8aee3ed9bf)","Glam punk"
447729,"ObjectId(5714decc25ac0d8aee3ed9c9)","Post-punk"
447736,"ObjectId(5714decc25ac0d8aee3ed9d0)","Proto-punk"
447744,"ObjectId(5714decc25ac0d8aee3ed9d8)","Post-punk"
447746,"ObjectId(5714decc25ac0d8aee3ed9da)","Post-punk"
447778,"ObjectId(5714decc25ac0d8aee3ed9fa)","Proto-punk"
447783,"ObjectId(5714decc25ac0d8aee3ed9ff)","Glam punk"
447784,"ObjectId(5714decc25ac0d8aee3eda00)","Proto-punk"
447883,"ObjectId(5714decc25ac0d8aee3eda63)","Post-punk"
447909,"ObjectId(5714decc25ac0d8aee3eda7d)","Proto-punk"
447916,"ObjectId(5714decc25ac0d8aee3eda84)","Proto-punk"
447917,"ObjectId(5714decc25ac0d8aee3eda85)","Proto-punk"
447945,"ObjectId(5714decc25ac0d8aee3edaa1)","Proto-punk"
447947,"ObjectId(5714decc25ac0d8aee3edaa3)","Proto-punk"
447951,"ObjectId(5714decc25ac0d8aee3edaa7)","Glam punk"
447966,"ObjectId(5714decc25ac0d8aee3edab6)","Post-punk"
447967,"ObjectId(5714decc25ac0d8aee3edab7)","Post-punk"
447985,"ObjectId(5714decc25ac0d8aee3edac9)","Proto-punk"
447986,"ObjectId(5714decc25ac0d8aee3edaca)","Proto-punk"
447990,"ObjectId(5714decc25ac0d8aee3edace)","Glam punk"
448003,"ObjectId(5714decc25ac0d8aee3edadb)","Post-punk"
448004,"ObjectId(5714decc25ac0d8aee3edadc)","Post-punk"
448006,"ObjectId(5714decc25ac0d8aee3edade)","Post-punk"
448018,"ObjectId(5714decc25ac0d8aee3edaea)","Glam punk"
448022,"ObjectId(5714decc25ac0d8aee3edaee)","Proto-punk"
448032,"ObjectId(5714decc25ac0d8aee3edaf8)","Proto-punk"
448037,"ObjectId(5714decc25ac0d8aee3edafd)","Proto-punk"
448050,"ObjectId(5714decc25ac0d8aee3edb0a)","Proto-punk"
448054,"ObjectId(5714decc25ac0d8aee3edb0e)","Proto-punk"
448068,"ObjectId(5714decc25ac0d8aee3edb1c)","Proto-punk"
448069,"ObjectId(5714decc25ac0d8aee3edb1d)","Proto-punk"
448072,"ObjectId(5714decc25ac0d8aee3edb20)","Proto-punk"
448086,"ObjectId(5714decc25ac0d8aee3edb2e)","Proto-punk"
448087,"ObjectId(5714decc25ac0d8aee3edb2f)","Proto-punk"
448102,"ObjectId(5714decc25ac0d8aee3edb3e)","Proto-punk"
448115,"ObjectId(5714decc25ac0d8aee3edb4b)","Glam punk"
448116,"ObjectId(5714decc25ac0d8aee3edb4c)","Post-punk"
448121,"ObjectId(5714decc25ac0d8aee3edb51)","Proto-punk"
448130,"ObjectId(5714decc25ac0d8aee3edb5a)","Glam punk"
448137,"ObjectId(5714decc25ac0d8aee3edb61)","Glam punk"
448165,"ObjectId(5714decc25ac0d8aee3edb7d)","Proto-punk"
450823,"ObjectId(5714decc25ac0d8aee3ee5df)","Post-punk revival"
452390,"ObjectId(5714decc25ac0d8aee3eebfe)","Proto-punk"
460349,"ObjectId(5714decc25ac0d8aee3f0b15)","Hardcore punk"
460354,"ObjectId(5714decc25ac0d8aee3f0b1a)","Hardcore punk"
460354,"ObjectId(5714decc25ac0d8aee3f0b1a)","Post-punk"
460361,"ObjectId(5714decc25ac0d8aee3f0b21)","Hardcore punk"
460409,"ObjectId(5714decc25ac0d8aee3f0b51)","Hardcore punk"
460411,"ObjectId(5714decc25ac0d8aee3f0b53)","Hardcore punk"
460416,"ObjectId(5714decc25ac0d8aee3f0b58)","Hardcore punk"
460416,"ObjectId(5714decc25ac0d8aee3f0b58)","Post-punk"
467073,"ObjectId(5714decc25ac0d8aee3f2559)","Post-punk"
475180,"ObjectId(5714decc25ac0d8aee3f4504)","Post-punk"
485502,"ObjectId(5714decc25ac0d8aee3f6d53)","Post-punk"
485503,"ObjectId(5714decc25ac0d8aee3f6d54)","Post-punk"
485598,"ObjectId(5714decc25ac0d8aee3f6db3)","Post-punk"
485642,"ObjectId(5714decc25ac0d8aee3f6ddf)","Post-punk"
485649,"ObjectId(5714decc25ac0d8aee3f6de6)","Post-punk"
485658,"ObjectId(5714decc25ac0d8aee3f6def)","Post-punk"
485665,"ObjectId(5714decc25ac0d8aee3f6df6)","Post-punk"
485673,"ObjectId(5714decc25ac0d8aee3f6dfe)","Post-punk"
485699,"ObjectId(5714decc25ac0d8aee3f6e18)","Post-punk"
485711,"ObjectId(5714decc25ac0d8aee3f6e24)","Post-punk"
485755,"ObjectId(5714decc25ac0d8aee3f6e50)","Post-punk"
485756,"ObjectId(5714decc25ac0d8aee3f6e51)","Post-punk"
495944,"ObjectId(5714decd25ac0d8aee3f961d)","Hardcore punk"
495988,"ObjectId(5714decd25ac0d8aee3f9649)","Hardcore punk"
496064,"ObjectId(5714decd25ac0d8aee3f9695)","Hardcore punk"
496085,"ObjectId(5714decd25ac0d8aee3f96aa)","Hardcore punk"
496132,"ObjectId(5714decd25ac0d8aee3f96d9)","Hardcore punk"
496944,"ObjectId(5714decd25ac0d8aee3f9a05)","Ska punk"
497047,"ObjectId(5714decd25ac0d8aee3f9a6c)","Ska punk"
497299,"ObjectId(5714decd25ac0d8aee3f9b68)","Ska punk"
497882,"ObjectId(5714decd25ac0d8aee3f9daf)","Post-punk"
538007,"ObjectId(5714decd25ac0d8aee403a57)","Celtic punk"
538165,"ObjectId(5714decd25ac0d8aee403af5)","Celtic punk"
551676,"ObjectId(5714dece25ac0d8aee406fbc)","Post-punk"
551711,"ObjectId(5714dece25ac0d8aee406fdf)","Post-punk"
551722,"ObjectId(5714dece25ac0d8aee406fea)","Post-punk"
551728,"ObjectId(5714dece25ac0d8aee406ff0)","Post-punk"
551733,"ObjectId(5714dece25ac0d8aee406ff5)","Post-punk"
551738,"ObjectId(5714dece25ac0d8aee406ffa)","Post-punk"
551739,"ObjectId(5714dece25ac0d8aee406ffb)","Post-punk"
551746,"ObjectId(5714dece25ac0d8aee407002)","Post-punk"
551748,"ObjectId(5714dece25ac0d8aee407004)","Post-punk"
551749,"ObjectId(5714dece25ac0d8aee407005)","Post-punk"
551750,"ObjectId(5714dece25ac0d8aee407006)","Post-punk"
551762,"ObjectId(5714dece25ac0d8aee407012)","Post-punk"
551774,"ObjectId(5714dece25ac0d8aee40701e)","Post-punk"
551775,"ObjectId(5714dece25ac0d8aee40701f)","Post-punk"
551776,"ObjectId(5714dece25ac0d8aee407020)","Post-punk"
551804,"ObjectId(5714dece25ac0d8aee40703c)","Post-punk"
551812,"ObjectId(5714dece25ac0d8aee407044)","Post-punk"
551814,"ObjectId(5714dece25ac0d8aee407046)","Post-punk"
551815,"ObjectId(5714dece25ac0d8aee407047)","Post-punk"
551817,"ObjectId(5714dece25ac0d8aee407049)","Post-punk"
551818,"ObjectId(5714dece25ac0d8aee40704a)","Post-punk"
551820,"ObjectId(5714dece25ac0d8aee40704c)","Post-punk"
558910,"ObjectId(5714dece25ac0d8aee408bfe)","Post-punk revival"
558913,"ObjectId(5714dece25ac0d8aee408c01)","Post-punk revival"
558914,"ObjectId(5714dece25ac0d8aee408c02)","Post-punk revival"
558916,"ObjectId(5714dece25ac0d8aee408c04)","Post-punk revival"
558919,"ObjectId(5714dece25ac0d8aee408c07)","Post-punk revival"
558931,"ObjectId(5714dece25ac0d8aee408c13)","Post-punk revival"
558933,"ObjectId(5714dece25ac0d8aee408c15)","Post-punk revival"
558935,"ObjectId(5714dece25ac0d8aee408c17)","Post-punk revival"
558936,"ObjectId(5714dece25ac0d8aee408c18)","Post-punk revival"
558946,"ObjectId(5714dece25ac0d8aee408c22)","Post-punk revival"
558950,"ObjectId(5714dece25ac0d8aee408c26)","Post-punk revival"
558951,"ObjectId(5714dece25ac0d8aee408c27)","Post-punk revival"
558984,"ObjectId(5714dece25ac0d8aee408c48)","Post-punk revival"
573233,"ObjectId(5714dece25ac0d8aee40c3eb)","Hardcore punk"
579270,"ObjectId(5714dece25ac0d8aee40db80)","Glam punk"
579373,"ObjectId(5714dece25ac0d8aee40dbe7)","Glam punk"
587036,"ObjectId(5714dece25ac0d8aee40f9cd)","Ska punk"
601927,"ObjectId(5714decf25ac0d8aee4133f8)","Art punk"
601927,"ObjectId(5714decf25ac0d8aee4133f8)","Post-punk"
614397,"ObjectId(5714decf25ac0d8aee4164a8)","Post-punk"
614918,"ObjectId(5714decf25ac0d8aee4166b1)","Proto-punk"
615700,"ObjectId(5714decf25ac0d8aee4169bf)","Proto-punk"
648262,"ObjectId(5714ded025ac0d8aee41e8f1)","Ska punk"
648365,"ObjectId(5714ded025ac0d8aee41e958)","Ska punk"
654891,"ObjectId(5714ded025ac0d8aee4202d3)","Post-punk revival"
654908,"ObjectId(5714ded025ac0d8aee4202e4)","Post-punk revival"
668959,"ObjectId(5714ded025ac0d8aee4239c7)","Post-punk revival"
673772,"ObjectId(5714ded025ac0d8aee424c94)","Post-punk revival"
673773,"ObjectId(5714ded025ac0d8aee424c95)","Post-punk revival"
673777,"ObjectId(5714ded025ac0d8aee424c99)","Post-punk revival"
