"X","X_id","genre"
8683,"ObjectId(5714dec325ac0d8aee3826d2)","Pop music"
8683,"ObjectId(5714dec325ac0d8aee3826d2)","Europop"
8685,"ObjectId(5714dec325ac0d8aee3826d4)","Europop"
8685,"ObjectId(5714dec325ac0d8aee3826d4)","Pop music"
8689,"ObjectId(5714dec325ac0d8aee3826d8)","Europop"
8689,"ObjectId(5714dec325ac0d8aee3826d8)","Pop music"
8692,"ObjectId(5714dec325ac0d8aee3826db)","Pop music"
8692,"ObjectId(5714dec325ac0d8aee3826db)","Europop"
8699,"ObjectId(5714dec325ac0d8aee3826e2)","Pop music"
8699,"ObjectId(5714dec325ac0d8aee3826e2)","Europop"
8702,"ObjectId(5714dec325ac0d8aee3826e5)","Europop"
8702,"ObjectId(5714dec325ac0d8aee3826e5)","Pop music"
8705,"ObjectId(5714dec325ac0d8aee3826e8)","Pop music"
8705,"ObjectId(5714dec325ac0d8aee3826e8)","Europop"
8709,"ObjectId(5714dec325ac0d8aee3826ec)","Europop"
8709,"ObjectId(5714dec325ac0d8aee3826ec)","Pop music"
8712,"ObjectId(5714dec325ac0d8aee3826ef)","Pop music"
8712,"ObjectId(5714dec325ac0d8aee3826ef)","Europop"
8716,"ObjectId(5714dec325ac0d8aee3826f3)","Europop"
8720,"ObjectId(5714dec325ac0d8aee3826f7)","Baroque pop"
8721,"ObjectId(5714dec325ac0d8aee3826f8)","Pop music"
8724,"ObjectId(5714dec325ac0d8aee3826fb)","Pop music"
8725,"ObjectId(5714dec325ac0d8aee3826fc)","Pop music"
8728,"ObjectId(5714dec325ac0d8aee3826ff)","Europop"
8730,"ObjectId(5714dec325ac0d8aee382701)","Pop music"
8737,"ObjectId(5714dec325ac0d8aee382708)","Pop music"
8738,"ObjectId(5714dec325ac0d8aee382709)","Europop"
8739,"ObjectId(5714dec325ac0d8aee38270a)","Pop music"
8739,"ObjectId(5714dec325ac0d8aee38270a)","Teen pop"
8742,"ObjectId(5714dec325ac0d8aee38270d)","Pop music"
8744,"ObjectId(5714dec325ac0d8aee38270f)","Europop"
8747,"ObjectId(5714dec325ac0d8aee382712)","Pop music"
8747,"ObjectId(5714dec325ac0d8aee382712)","Europop"
8749,"ObjectId(5714dec325ac0d8aee382714)","Pop music"
8749,"ObjectId(5714dec325ac0d8aee382714)","Europop"
8750,"ObjectId(5714dec325ac0d8aee382715)","Pop music"
8750,"ObjectId(5714dec325ac0d8aee382715)","Europop"
8752,"ObjectId(5714dec325ac0d8aee382717)","Europop"
8753,"ObjectId(5714dec325ac0d8aee382718)","Baroque pop"
8754,"ObjectId(5714dec325ac0d8aee382719)","Europop"
8754,"ObjectId(5714dec325ac0d8aee382719)","Pop music"
8757,"ObjectId(5714dec325ac0d8aee38271c)","Europop"
8758,"ObjectId(5714dec325ac0d8aee38271d)","Pop music"
8759,"ObjectId(5714dec325ac0d8aee38271e)","Europop"
8760,"ObjectId(5714dec325ac0d8aee38271f)","Pop music"
8760,"ObjectId(5714dec325ac0d8aee38271f)","Europop"
8761,"ObjectId(5714dec325ac0d8aee382720)","Pop music"
8774,"ObjectId(5714dec325ac0d8aee38272d)","Pop music"
8774,"ObjectId(5714dec325ac0d8aee38272d)","Europop"
8775,"ObjectId(5714dec325ac0d8aee38272e)","Pop music"
8779,"ObjectId(5714dec325ac0d8aee382732)","Pop music"
8782,"ObjectId(5714dec325ac0d8aee382735)","Synthpop"
8782,"ObjectId(5714dec325ac0d8aee382735)","Europop"
8785,"ObjectId(5714dec325ac0d8aee382738)","Europop"
8785,"ObjectId(5714dec325ac0d8aee382738)","Pop music"
8787,"ObjectId(5714dec325ac0d8aee38273a)","Pop music"
8788,"ObjectId(5714dec325ac0d8aee38273b)","Pop music"
8788,"ObjectId(5714dec325ac0d8aee38273b)","Europop"
8791,"ObjectId(5714dec325ac0d8aee38273e)","Europop"
8791,"ObjectId(5714dec325ac0d8aee38273e)","Pop music"
8793,"ObjectId(5714dec325ac0d8aee382740)","Pop music"
8793,"ObjectId(5714dec325ac0d8aee382740)","Europop"
8794,"ObjectId(5714dec325ac0d8aee382741)","Synthpop"
8796,"ObjectId(5714dec325ac0d8aee382743)","Pop music"
8798,"ObjectId(5714dec325ac0d8aee382745)","Synthpop"
8800,"ObjectId(5714dec325ac0d8aee382747)","Europop"
8800,"ObjectId(5714dec325ac0d8aee382747)","Pop music"
8802,"ObjectId(5714dec325ac0d8aee382749)","Pop music"
8802,"ObjectId(5714dec325ac0d8aee382749)","Europop"
8804,"ObjectId(5714dec325ac0d8aee38274b)","Pop music"
8804,"ObjectId(5714dec325ac0d8aee38274b)","Europop"
8805,"ObjectId(5714dec325ac0d8aee38274c)","Europop"
8805,"ObjectId(5714dec325ac0d8aee38274c)","Pop music"
8806,"ObjectId(5714dec325ac0d8aee38274d)","Pop music"
8807,"ObjectId(5714dec325ac0d8aee38274e)","Europop"
8808,"ObjectId(5714dec325ac0d8aee38274f)","Baroque pop"
8810,"ObjectId(5714dec325ac0d8aee382751)","Europop"
8811,"ObjectId(5714dec325ac0d8aee382752)","Pop music"
8812,"ObjectId(5714dec325ac0d8aee382753)","Pop music"
8812,"ObjectId(5714dec325ac0d8aee382753)","Europop"
8813,"ObjectId(5714dec325ac0d8aee382754)","Europop"
8814,"ObjectId(5714dec325ac0d8aee382755)","Pop music"
8815,"ObjectId(5714dec325ac0d8aee382756)","Europop"
8816,"ObjectId(5714dec325ac0d8aee382757)","Pop music"
8816,"ObjectId(5714dec325ac0d8aee382757)","Europop"
8817,"ObjectId(5714dec325ac0d8aee382758)","Pop music"
8817,"ObjectId(5714dec325ac0d8aee382758)","Teen pop"
8818,"ObjectId(5714dec325ac0d8aee382759)","Pop music"
8819,"ObjectId(5714dec325ac0d8aee38275a)","Pop music"
8819,"ObjectId(5714dec325ac0d8aee38275a)","Europop"
8820,"ObjectId(5714dec325ac0d8aee38275b)","Europop"
8820,"ObjectId(5714dec325ac0d8aee38275b)","Pop music"
8821,"ObjectId(5714dec325ac0d8aee38275c)","Pop music"
8822,"ObjectId(5714dec325ac0d8aee38275d)","Synthpop"
8823,"ObjectId(5714dec325ac0d8aee38275e)","Europop"
8825,"ObjectId(5714dec325ac0d8aee382760)","Europop"
8826,"ObjectId(5714dec325ac0d8aee382761)","Europop"
8826,"ObjectId(5714dec325ac0d8aee382761)","Pop music"
8827,"ObjectId(5714dec325ac0d8aee382762)","Synthpop"
8827,"ObjectId(5714dec325ac0d8aee382762)","Europop"
8828,"ObjectId(5714dec325ac0d8aee382763)","Pop music"
8828,"ObjectId(5714dec325ac0d8aee382763)","Europop"
8829,"ObjectId(5714dec325ac0d8aee382764)","Pop music"
8829,"ObjectId(5714dec325ac0d8aee382764)","Teen pop"
8830,"ObjectId(5714dec325ac0d8aee382765)","Pop music"
8831,"ObjectId(5714dec325ac0d8aee382766)","Baroque pop"
8832,"ObjectId(5714dec325ac0d8aee382767)","Pop music"
8832,"ObjectId(5714dec325ac0d8aee382767)","Europop"
8833,"ObjectId(5714dec325ac0d8aee382768)","Europop"
8834,"ObjectId(5714dec325ac0d8aee382769)","Pop music"
8835,"ObjectId(5714dec325ac0d8aee38276a)","Europop"
8836,"ObjectId(5714dec325ac0d8aee38276b)","Pop music"
8836,"ObjectId(5714dec325ac0d8aee38276b)","Europop"
8837,"ObjectId(5714dec325ac0d8aee38276c)","Pop music"
8838,"ObjectId(5714dec325ac0d8aee38276d)","Europop"
8838,"ObjectId(5714dec325ac0d8aee38276d)","Pop music"
8839,"ObjectId(5714dec325ac0d8aee38276e)","Pop music"
8842,"ObjectId(5714dec325ac0d8aee382771)","Pop music"
8842,"ObjectId(5714dec325ac0d8aee382771)","Europop"
8844,"ObjectId(5714dec325ac0d8aee382773)","Pop music"
8847,"ObjectId(5714dec325ac0d8aee382776)","Pop music"
8847,"ObjectId(5714dec325ac0d8aee382776)","Europop"
8848,"ObjectId(5714dec325ac0d8aee382777)","Pop music"
8848,"ObjectId(5714dec325ac0d8aee382777)","Europop"
8851,"ObjectId(5714dec325ac0d8aee38277a)","Europop"
8851,"ObjectId(5714dec325ac0d8aee38277a)","Pop music"
8854,"ObjectId(5714dec325ac0d8aee38277d)","Pop music"
8858,"ObjectId(5714dec325ac0d8aee382781)","Synthpop"
8859,"ObjectId(5714dec325ac0d8aee382782)","Pop music"
8859,"ObjectId(5714dec325ac0d8aee382782)","Europop"
8876,"ObjectId(5714dec325ac0d8aee382793)","Pop music"
8876,"ObjectId(5714dec325ac0d8aee382793)","Europop"
8877,"ObjectId(5714dec325ac0d8aee382794)","Pop music"
8878,"ObjectId(5714dec325ac0d8aee382795)","Pop music"
8880,"ObjectId(5714dec325ac0d8aee382797)","Europop"
8880,"ObjectId(5714dec325ac0d8aee382797)","Pop music"
8882,"ObjectId(5714dec325ac0d8aee382799)","Europop"
8882,"ObjectId(5714dec325ac0d8aee382799)","Pop music"
