"X","X_id","genre"
57990,"ObjectId(5714dec425ac0d8aee38e76d)","Soul music"
59488,"ObjectId(5714dec425ac0d8aee38ed47)","Soul music"
61492,"ObjectId(5714dec425ac0d8aee38f51b)","Soul music"
65099,"ObjectId(5714dec425ac0d8aee390332)","Soul music"
65100,"ObjectId(5714dec425ac0d8aee390333)","Soul music"
65106,"ObjectId(5714dec425ac0d8aee390339)","Soul music"
65113,"ObjectId(5714dec425ac0d8aee390340)","Soul music"
65126,"ObjectId(5714dec425ac0d8aee39034d)","Soul music"
73435,"ObjectId(5714dec425ac0d8aee3923c2)","Soul music"
73436,"ObjectId(5714dec425ac0d8aee3923c3)","Soul music"
73442,"ObjectId(5714dec425ac0d8aee3923c9)","Soul music"
74635,"ObjectId(5714dec425ac0d8aee392872)","Soul music"
77624,"ObjectId(5714dec425ac0d8aee39341f)","Soul music"
77628,"ObjectId(5714dec425ac0d8aee393423)","Soul music"
77632,"ObjectId(5714dec425ac0d8aee393427)","Soul music"
77634,"ObjectId(5714dec425ac0d8aee393429)","Soul music"
77638,"ObjectId(5714dec425ac0d8aee39342d)","Soul music"
77647,"ObjectId(5714dec425ac0d8aee393436)","Soul music"
77652,"ObjectId(5714dec425ac0d8aee39343b)","Soul music"
77657,"ObjectId(5714dec425ac0d8aee393440)","Soul music"
77673,"ObjectId(5714dec425ac0d8aee393450)","Soul music"
77674,"ObjectId(5714dec425ac0d8aee393451)","Soul music"
77676,"ObjectId(5714dec425ac0d8aee393453)","Soul music"
90645,"ObjectId(5714dec525ac0d8aee3966fc)","Soul music"
90888,"ObjectId(5714dec525ac0d8aee3967ef)","Soul music"
90897,"ObjectId(5714dec525ac0d8aee3967f8)","Soul music"
90904,"ObjectId(5714dec525ac0d8aee3967ff)","Soul music"
90914,"ObjectId(5714dec525ac0d8aee396809)","Soul music"
90917,"ObjectId(5714dec525ac0d8aee39680c)","Soul music"
90922,"ObjectId(5714dec525ac0d8aee396811)","Soul music"
92273,"ObjectId(5714dec525ac0d8aee396d58)","Soul music"
92311,"ObjectId(5714dec525ac0d8aee396d7e)","Soul music"
92343,"ObjectId(5714dec525ac0d8aee396d9e)","Soul music"
92370,"ObjectId(5714dec525ac0d8aee396db9)","Soul music"
92447,"ObjectId(5714dec525ac0d8aee396e06)","Soul music"
92562,"ObjectId(5714dec525ac0d8aee396e79)","Soul music"
92565,"ObjectId(5714dec525ac0d8aee396e7c)","Soul music"
99315,"ObjectId(5714dec525ac0d8aee3988da)","Soul music"
99328,"ObjectId(5714dec525ac0d8aee3988e7)","Soul music"
99333,"ObjectId(5714dec525ac0d8aee3988ec)","Soul music"
100097,"ObjectId(5714dec525ac0d8aee398be8)","Soul music"
100097,"ObjectId(5714dec525ac0d8aee398be8)","Memphis soul"
100147,"ObjectId(5714dec525ac0d8aee398c1a)","Soul music"
100147,"ObjectId(5714dec525ac0d8aee398c1a)","Memphis soul"
100176,"ObjectId(5714dec525ac0d8aee398c37)","Soul music"
100176,"ObjectId(5714dec525ac0d8aee398c37)","Memphis soul"
100195,"ObjectId(5714dec525ac0d8aee398c4a)","Soul music"
100903,"ObjectId(5714dec525ac0d8aee398f0e)","Soul music"
103203,"ObjectId(5714dec525ac0d8aee39980a)","Soul music"
103240,"ObjectId(5714dec525ac0d8aee39982f)","Soul music"
103510,"ObjectId(5714dec525ac0d8aee39993d)","Soul music"
104174,"ObjectId(5714dec525ac0d8aee399bd5)","Soul music"
104189,"ObjectId(5714dec525ac0d8aee399be4)","Soul music"
104242,"ObjectId(5714dec525ac0d8aee399c19)","Soul music"
104259,"ObjectId(5714dec525ac0d8aee399c2a)","Soul music"
104261,"ObjectId(5714dec525ac0d8aee399c2c)","Soul music"
105572,"ObjectId(5714dec525ac0d8aee39a14b)","Soul music"
106765,"ObjectId(5714dec525ac0d8aee39a5f4)","Soul music"
107705,"ObjectId(5714dec525ac0d8aee39a9a0)","Psychedelic soul"
119722,"ObjectId(5714dec525ac0d8aee39d891)","Soul music"
119748,"ObjectId(5714dec525ac0d8aee39d8ab)","Soul music"
119749,"ObjectId(5714dec525ac0d8aee39d8ac)","Soul music"
119750,"ObjectId(5714dec525ac0d8aee39d8ad)","Soul music"
119755,"ObjectId(5714dec525ac0d8aee39d8b2)","Soul music"
119758,"ObjectId(5714dec525ac0d8aee39d8b5)","Soul music"
119760,"ObjectId(5714dec525ac0d8aee39d8b7)","Southern soul"
119768,"ObjectId(5714dec525ac0d8aee39d8bf)","Soul music"
119779,"ObjectId(5714dec525ac0d8aee39d8ca)","Soul music"
119784,"ObjectId(5714dec525ac0d8aee39d8cf)","Soul music"
119785,"ObjectId(5714dec525ac0d8aee39d8d0)","Soul music"
119786,"ObjectId(5714dec525ac0d8aee39d8d1)","Soul music"
119789,"ObjectId(5714dec525ac0d8aee39d8d4)","Soul music"
119790,"ObjectId(5714dec525ac0d8aee39d8d5)","Southern soul"
119792,"ObjectId(5714dec525ac0d8aee39d8d7)","Soul music"
119793,"ObjectId(5714dec525ac0d8aee39d8d8)","Soul music"
119794,"ObjectId(5714dec525ac0d8aee39d8d9)","Soul music"
119795,"ObjectId(5714dec525ac0d8aee39d8da)","Soul music"
119797,"ObjectId(5714dec525ac0d8aee39d8dc)","Soul music"
119802,"ObjectId(5714dec525ac0d8aee39d8e1)","Soul music"
119804,"ObjectId(5714dec525ac0d8aee39d8e3)","Soul music"
119805,"ObjectId(5714dec525ac0d8aee39d8e4)","Soul music"
119807,"ObjectId(5714dec525ac0d8aee39d8e6)","Soul music"
119808,"ObjectId(5714dec525ac0d8aee39d8e7)","Soul music"
119811,"ObjectId(5714dec525ac0d8aee39d8ea)","Soul music"
119812,"ObjectId(5714dec525ac0d8aee39d8eb)","Soul music"
119818,"ObjectId(5714dec525ac0d8aee39d8f1)","Soul music"
119819,"ObjectId(5714dec525ac0d8aee39d8f2)","Soul music"
119830,"ObjectId(5714dec525ac0d8aee39d8fd)","Soul music"
119836,"ObjectId(5714dec525ac0d8aee39d903)","Soul music"
119837,"ObjectId(5714dec525ac0d8aee39d904)","Soul music"
119842,"ObjectId(5714dec525ac0d8aee39d909)","Soul music"
119843,"ObjectId(5714dec525ac0d8aee39d90a)","Soul music"
119845,"ObjectId(5714dec525ac0d8aee39d90c)","Soul music"
119858,"ObjectId(5714dec525ac0d8aee39d919)","Soul music"
119859,"ObjectId(5714dec525ac0d8aee39d91a)","Soul music"
119864,"ObjectId(5714dec525ac0d8aee39d91f)","Soul music"
119867,"ObjectId(5714dec525ac0d8aee39d922)","Soul music"
119880,"ObjectId(5714dec525ac0d8aee39d92f)","Soul music"
119886,"ObjectId(5714dec525ac0d8aee39d935)","Soul music"
119889,"ObjectId(5714dec525ac0d8aee39d938)","Soul music"
119895,"ObjectId(5714dec525ac0d8aee39d93e)","Soul music"
119897,"ObjectId(5714dec525ac0d8aee39d940)","Soul music"
119924,"ObjectId(5714dec525ac0d8aee39d95b)","Soul music"
119961,"ObjectId(5714dec525ac0d8aee39d980)","Soul music"
