"X","X_id","genre"
46826,"ObjectId(5714dec425ac0d8aee38bbd1)","Blues"
46833,"ObjectId(5714dec425ac0d8aee38bbd8)","Blues"
46842,"ObjectId(5714dec425ac0d8aee38bbe1)","Blues"
46844,"ObjectId(5714dec425ac0d8aee38bbe3)","Blues"
46851,"ObjectId(5714dec425ac0d8aee38bbea)","Country blues"
46873,"ObjectId(5714dec425ac0d8aee38bc00)","Blues"
46878,"ObjectId(5714dec425ac0d8aee38bc05)","Blues"
46886,"ObjectId(5714dec425ac0d8aee38bc0d)","Blues"
46897,"ObjectId(5714dec425ac0d8aee38bc18)","Blues"
46933,"ObjectId(5714dec425ac0d8aee38bc3c)","Blues"
46938,"ObjectId(5714dec425ac0d8aee38bc41)","Blues"
46941,"ObjectId(5714dec425ac0d8aee38bc44)","Blues"
46945,"ObjectId(5714dec425ac0d8aee38bc48)","Blues"
46951,"ObjectId(5714dec425ac0d8aee38bc4e)","Blues"
46953,"ObjectId(5714dec425ac0d8aee38bc50)","Rhythm and blues"
46986,"ObjectId(5714dec425ac0d8aee38bc71)","Blues"
46993,"ObjectId(5714dec425ac0d8aee38bc78)","Blues"
47002,"ObjectId(5714dec425ac0d8aee38bc81)","Blues"
47011,"ObjectId(5714dec425ac0d8aee38bc8a)","Blues"
47012,"ObjectId(5714dec425ac0d8aee38bc8b)","Blues"
54241,"ObjectId(5714dec425ac0d8aee38d8c8)","Blue-eyed soul"
57956,"ObjectId(5714dec425ac0d8aee38e74b)","Rhythm and blues"
59238,"ObjectId(5714dec425ac0d8aee38ec4d)","Bluegrass music"
59251,"ObjectId(5714dec425ac0d8aee38ec5a)","Bluegrass music"
59265,"ObjectId(5714dec425ac0d8aee38ec68)","Bluegrass music"
59391,"ObjectId(5714dec425ac0d8aee38ece6)","Bluegrass music"
59396,"ObjectId(5714dec425ac0d8aee38eceb)","Rhythm and blues"
59404,"ObjectId(5714dec425ac0d8aee38ecf3)","Rhythm and blues"
59417,"ObjectId(5714dec425ac0d8aee38ed00)","Bluegrass music"
64542,"ObjectId(5714dec425ac0d8aee390105)","Rhythm and blues"
65100,"ObjectId(5714dec425ac0d8aee390333)","Rhythm and blues"
66469,"ObjectId(5714dec425ac0d8aee39088c)","Rhythm and blues"
67835,"ObjectId(5714dec425ac0d8aee390de2)","New Orleans rhythm and blues"
73436,"ObjectId(5714dec425ac0d8aee3923c3)","Rhythm and blues"
73442,"ObjectId(5714dec425ac0d8aee3923c9)","Rhythm and blues"
73442,"ObjectId(5714dec425ac0d8aee3923c9)","Blues"
73477,"ObjectId(5714dec425ac0d8aee3923ec)","Rhythm and blues"
75896,"ObjectId(5714dec425ac0d8aee392d5f)","Blues"
75899,"ObjectId(5714dec425ac0d8aee392d62)","Blues"
75958,"ObjectId(5714dec425ac0d8aee392d9d)","Blues"
75972,"ObjectId(5714dec425ac0d8aee392dab)","Blues"
77275,"ObjectId(5714dec425ac0d8aee3932c2)","Blues"
77628,"ObjectId(5714dec425ac0d8aee393423)","Rhythm and blues"
77629,"ObjectId(5714dec425ac0d8aee393424)","Blues"
77634,"ObjectId(5714dec425ac0d8aee393429)","Rhythm and blues"
77657,"ObjectId(5714dec425ac0d8aee393440)","Rhythm and blues"
77659,"ObjectId(5714dec425ac0d8aee393442)","Rhythm and blues"
77673,"ObjectId(5714dec425ac0d8aee393450)","Rhythm and blues"
77676,"ObjectId(5714dec425ac0d8aee393453)","Rhythm and blues"
77678,"ObjectId(5714dec425ac0d8aee393455)","Blues"
77682,"ObjectId(5714dec425ac0d8aee393459)","Rhythm and blues"
77693,"ObjectId(5714dec425ac0d8aee393464)","Rhythm and blues"
77714,"ObjectId(5714dec425ac0d8aee393479)","Rhythm and blues"
77721,"ObjectId(5714dec425ac0d8aee393480)","Blues"
86077,"ObjectId(5714dec425ac0d8aee395524)","Rhythm and blues"
90645,"ObjectId(5714dec525ac0d8aee3966fc)","Rhythm and blues"
90645,"ObjectId(5714dec525ac0d8aee3966fc)","Blues"
90906,"ObjectId(5714dec525ac0d8aee396801)","Rhythm and blues"
91854,"ObjectId(5714dec525ac0d8aee396bb5)","Rhythm and blues"
91854,"ObjectId(5714dec525ac0d8aee396bb5)","Blue-eyed soul"
91889,"ObjectId(5714dec525ac0d8aee396bd8)","Rhythm and blues"
91889,"ObjectId(5714dec525ac0d8aee396bd8)","Blue-eyed soul"
91906,"ObjectId(5714dec525ac0d8aee396be9)","Blues"
92028,"ObjectId(5714dec525ac0d8aee396c63)","Rhythm and blues"
92031,"ObjectId(5714dec525ac0d8aee396c66)","Rhythm and blues"
92081,"ObjectId(5714dec525ac0d8aee396c98)","Blue-eyed soul"
92146,"ObjectId(5714dec525ac0d8aee396cd9)","Rhythm and blues"
92439,"ObjectId(5714dec525ac0d8aee396dfe)","Blue-eyed soul"
92530,"ObjectId(5714dec525ac0d8aee396e59)","Blue-eyed soul"
92609,"ObjectId(5714dec525ac0d8aee396ea8)","Rhythm and blues"
92671,"ObjectId(5714dec525ac0d8aee396ee6)","Rhythm and blues"
96554,"ObjectId(5714dec525ac0d8aee397e11)","Rhythm and blues"
98810,"ObjectId(5714dec525ac0d8aee3986e1)","Blue-eyed soul"
99388,"ObjectId(5714dec525ac0d8aee398923)","Rhythm and blues"
100013,"ObjectId(5714dec525ac0d8aee398b94)","Blues"
103260,"ObjectId(5714dec525ac0d8aee399843)","Rhythm and blues"
103461,"ObjectId(5714dec525ac0d8aee39990c)","Rhythm and blues"
103462,"ObjectId(5714dec525ac0d8aee39990d)","Rhythm and blues"
103482,"ObjectId(5714dec525ac0d8aee399921)","Blue-eyed soul"
103505,"ObjectId(5714dec525ac0d8aee399938)","Rhythm and blues"
103512,"ObjectId(5714dec525ac0d8aee39993f)","Blues"
103512,"ObjectId(5714dec525ac0d8aee39993f)","Rhythm and blues"
