"X","X_id","genre"
180532,"ObjectId(5714dec625ac0d8aee3ac615)","Psychedelic folk"
180542,"ObjectId(5714dec625ac0d8aee3ac61f)","Psychedelic folk"
180558,"ObjectId(5714dec625ac0d8aee3ac62f)","Psychedelic folk"
180600,"ObjectId(5714dec625ac0d8aee3ac659)","Anti-folk"
181533,"ObjectId(5714dec625ac0d8aee3ac9fe)","Folk music"
181586,"ObjectId(5714dec625ac0d8aee3aca33)","Folk music"
181611,"ObjectId(5714dec625ac0d8aee3aca4c)","Folk music"
181612,"ObjectId(5714dec625ac0d8aee3aca4d)","Folk music"
181619,"ObjectId(5714dec625ac0d8aee3aca54)","Folk music"
181652,"ObjectId(5714dec625ac0d8aee3aca75)","Folk music"
181681,"ObjectId(5714dec625ac0d8aee3aca92)","Folk music"
181717,"ObjectId(5714dec625ac0d8aee3acab6)","Folk music"
181737,"ObjectId(5714dec625ac0d8aee3acaca)","Folk music"
181738,"ObjectId(5714dec625ac0d8aee3acacb)","Folk music"
181748,"ObjectId(5714dec625ac0d8aee3acad5)","Folk music"
181760,"ObjectId(5714dec625ac0d8aee3acae1)","Folk music"
181777,"ObjectId(5714dec625ac0d8aee3acaf2)","Folk music"
181790,"ObjectId(5714dec625ac0d8aee3acaff)","Folk music"
181853,"ObjectId(5714dec625ac0d8aee3acb3e)","Folk music"
181855,"ObjectId(5714dec625ac0d8aee3acb40)","Folk music"
181856,"ObjectId(5714dec625ac0d8aee3acb41)","Folk music"
181857,"ObjectId(5714dec625ac0d8aee3acb42)","Folk music"
181985,"ObjectId(5714dec625ac0d8aee3acbc2)","Folk music"
181992,"ObjectId(5714dec625ac0d8aee3acbc9)","Folk music"
181996,"ObjectId(5714dec625ac0d8aee3acbcd)","Folk music"
181997,"ObjectId(5714dec625ac0d8aee3acbce)","Folk music"
182003,"ObjectId(5714dec625ac0d8aee3acbd4)","Folk music"
182098,"ObjectId(5714dec625ac0d8aee3acc33)","Folk music"
182114,"ObjectId(5714dec625ac0d8aee3acc43)","Folk music"
182117,"ObjectId(5714dec625ac0d8aee3acc46)","Folk music"
182125,"ObjectId(5714dec625ac0d8aee3acc4e)","Folk music"
182133,"ObjectId(5714dec625ac0d8aee3acc56)","Folk music"
182162,"ObjectId(5714dec625ac0d8aee3acc73)","Folk music"
182169,"ObjectId(5714dec625ac0d8aee3acc7a)","Folk music"
182202,"ObjectId(5714dec625ac0d8aee3acc9b)","Folk music"
182203,"ObjectId(5714dec625ac0d8aee3acc9c)","Folk music"
182204,"ObjectId(5714dec625ac0d8aee3acc9d)","Folk music"
182248,"ObjectId(5714dec625ac0d8aee3accc9)","Folk music"
182268,"ObjectId(5714dec625ac0d8aee3accdd)","Folk music"
182284,"ObjectId(5714dec625ac0d8aee3acced)","Folk music"
182336,"ObjectId(5714dec625ac0d8aee3acd21)","Folk music"
182338,"ObjectId(5714dec625ac0d8aee3acd23)","Folk music"
182348,"ObjectId(5714dec625ac0d8aee3acd2d)","Folk music"
182353,"ObjectId(5714dec625ac0d8aee3acd32)","Folk music"
182363,"ObjectId(5714dec625ac0d8aee3acd3c)","Folk music"
182369,"ObjectId(5714dec625ac0d8aee3acd42)","Folk music"
182374,"ObjectId(5714dec625ac0d8aee3acd47)","Folk music"
185547,"ObjectId(5714dec625ac0d8aee3ad9ac)","Folk music of Ireland"
187571,"ObjectId(5714dec625ac0d8aee3ae194)","Folk music"
187571,"ObjectId(5714dec625ac0d8aee3ae194)","Indie folk"
187577,"ObjectId(5714dec625ac0d8aee3ae19a)","Folk music"
187577,"ObjectId(5714dec625ac0d8aee3ae19a)","Indie folk"
187579,"ObjectId(5714dec625ac0d8aee3ae19c)","Folk music"
187579,"ObjectId(5714dec625ac0d8aee3ae19c)","Indie folk"
187581,"ObjectId(5714dec625ac0d8aee3ae19e)","Folk music"
187581,"ObjectId(5714dec625ac0d8aee3ae19e)","Indie folk"
187582,"ObjectId(5714dec625ac0d8aee3ae19f)","Folk music"
187582,"ObjectId(5714dec625ac0d8aee3ae19f)","Indie folk"
187583,"ObjectId(5714dec625ac0d8aee3ae1a0)","Folk music"
187583,"ObjectId(5714dec625ac0d8aee3ae1a0)","Indie folk"
187593,"ObjectId(5714dec625ac0d8aee3ae1aa)","Folk music"
187593,"ObjectId(5714dec625ac0d8aee3ae1aa)","Indie folk"
188232,"ObjectId(5714dec625ac0d8aee3ae429)","Folk music"
190892,"ObjectId(5714dec625ac0d8aee3aee8d)","Folk music"
192006,"ObjectId(5714dec725ac0d8aee3af2e7)","Folk music"
201028,"ObjectId(5714dec725ac0d8aee3b1625)","Folk music"
201031,"ObjectId(5714dec725ac0d8aee3b1628)","Folk music"
207405,"ObjectId(5714dec725ac0d8aee3b2f0e)","Folk music"
209196,"ObjectId(5714dec725ac0d8aee3b360d)","Folk music"
210568,"ObjectId(5714dec725ac0d8aee3b3b69)","Folk music"
212240,"ObjectId(5714dec725ac0d8aee3b41f1)","Folk music"
212395,"ObjectId(5714dec725ac0d8aee3b428c)","Folk music"
212895,"ObjectId(5714dec725ac0d8aee3b4480)","Folk music"
212913,"ObjectId(5714dec725ac0d8aee3b4492)","Folk music"
216048,"ObjectId(5714dec725ac0d8aee3b50d1)","Indie folk"
216050,"ObjectId(5714dec725ac0d8aee3b50d3)","Indie folk"
216063,"ObjectId(5714dec725ac0d8aee3b50e0)","Indie folk"
217932,"ObjectId(5714dec725ac0d8aee3b582d)","Progressive folk"
217955,"ObjectId(5714dec725ac0d8aee3b5844)","Progressive folk"
217988,"ObjectId(5714dec725ac0d8aee3b5865)","Folk music"
225015,"ObjectId(5714dec725ac0d8aee3b73d8)","Folk music"
229676,"ObjectId(5714dec725ac0d8aee3b860d)","Folk music"
235354,"ObjectId(5714dec725ac0d8aee3b9c3b)","Folk music"
239970,"ObjectId(5714dec725ac0d8aee3bae43)","Folk music"
239972,"ObjectId(5714dec725ac0d8aee3bae45)","Folk music"
239977,"ObjectId(5714dec725ac0d8aee3bae4a)","Folk music"
239980,"ObjectId(5714dec725ac0d8aee3bae4d)","Folk music"
239982,"ObjectId(5714dec725ac0d8aee3bae4f)","Folk music"
239983,"ObjectId(5714dec725ac0d8aee3bae50)","Folk music"
239984,"ObjectId(5714dec725ac0d8aee3bae51)","Folk music"
239986,"ObjectId(5714dec725ac0d8aee3bae53)","Folk music"
239987,"ObjectId(5714dec725ac0d8aee3bae54)","Folk music"
239988,"ObjectId(5714dec725ac0d8aee3bae55)","Folk music"
239989,"ObjectId(5714dec725ac0d8aee3bae56)","Folk music"
239990,"ObjectId(5714dec725ac0d8aee3bae57)","Folk music"
239995,"ObjectId(5714dec725ac0d8aee3bae5c)","Folk music"
239997,"ObjectId(5714dec725ac0d8aee3bae5e)","Folk music"
239998,"ObjectId(5714dec725ac0d8aee3bae5f)","Folk music"
239999,"ObjectId(5714dec725ac0d8aee3bae60)","Folk music"
240000,"ObjectId(5714dec725ac0d8aee3bae61)","Folk music"
240002,"ObjectId(5714dec725ac0d8aee3bae63)","Folk music"
240003,"ObjectId(5714dec725ac0d8aee3bae64)","Folk music"
240004,"ObjectId(5714dec725ac0d8aee3bae65)","Folk music"
240005,"ObjectId(5714dec725ac0d8aee3bae66)","Folk music"
240006,"ObjectId(5714dec725ac0d8aee3bae67)","Folk music"
240008,"ObjectId(5714dec725ac0d8aee3bae69)","Folk music"
240010,"ObjectId(5714dec725ac0d8aee3bae6b)","Folk music"
240012,"ObjectId(5714dec725ac0d8aee3bae6d)","Folk music"
240013,"ObjectId(5714dec725ac0d8aee3bae6e)","Folk music"
240015,"ObjectId(5714dec725ac0d8aee3bae70)","Folk music"
240023,"ObjectId(5714dec725ac0d8aee3bae78)","Folk music"
240024,"ObjectId(5714dec725ac0d8aee3bae79)","Folk music"
240025,"ObjectId(5714dec725ac0d8aee3bae7a)","Folk music"
240026,"ObjectId(5714dec725ac0d8aee3bae7b)","Folk music"
240062,"ObjectId(5714dec725ac0d8aee3bae9f)","Folk music"
240122,"ObjectId(5714dec725ac0d8aee3baedb)","Folk music"
240124,"ObjectId(5714dec725ac0d8aee3baedd)","Folk music"
240393,"ObjectId(5714dec725ac0d8aee3bafea)","Folk music"
240413,"ObjectId(5714dec725ac0d8aee3baffe)","Folk music"
240415,"ObjectId(5714dec725ac0d8aee3bb000)","Folk music"
241135,"ObjectId(5714dec825ac0d8aee3bb2d0)","Folk music"
241173,"ObjectId(5714dec825ac0d8aee3bb2f6)","Folk music"
241227,"ObjectId(5714dec825ac0d8aee3bb32c)","Folk music"
241845,"ObjectId(5714dec825ac0d8aee3bb596)","Folk music"
242148,"ObjectId(5714dec825ac0d8aee3bb6c5)","Folk"
243090,"ObjectId(5714dec825ac0d8aee3bba73)","Folk music"
243645,"ObjectId(5714dec825ac0d8aee3bbc9e)","Folk music"
243695,"ObjectId(5714dec825ac0d8aee3bbcd0)","Folk music"
243709,"ObjectId(5714dec825ac0d8aee3bbcde)","Folk music"
243750,"ObjectId(5714dec825ac0d8aee3bbd07)","Folk music"
243830,"ObjectId(5714dec825ac0d8aee3bbd57)","Folk music"
244065,"ObjectId(5714dec825ac0d8aee3bbe42)","Folk music"
244105,"ObjectId(5714dec825ac0d8aee3bbe6a)","Folk music"
245577,"ObjectId(5714dec825ac0d8aee3bc42a)","Folk music"
247671,"ObjectId(5714dec825ac0d8aee3bcc58)","Indie folk"
247674,"ObjectId(5714dec825ac0d8aee3bcc5b)","Indie folk"
247893,"ObjectId(5714dec825ac0d8aee3bcd36)","Indie folk"
247907,"ObjectId(5714dec825ac0d8aee3bcd44)","Indie folk"
248121,"ObjectId(5714dec825ac0d8aee3bce1a)","Folk music"
249107,"ObjectId(5714dec825ac0d8aee3bd1f4)","Folk music"
249151,"ObjectId(5714dec825ac0d8aee3bd220)","Folk music"
249505,"ObjectId(5714dec825ac0d8aee3bd382)","Folk music"
250760,"ObjectId(5714dec825ac0d8aee3bd869)","Folk music"
256003,"ObjectId(5714dec825ac0d8aee3bece4)","Folk music"
256019,"ObjectId(5714dec825ac0d8aee3becf4)","Folk music"
257286,"ObjectId(5714dec825ac0d8aee3bf1e7)","Folk music"
257308,"ObjectId(5714dec825ac0d8aee3bf1fd)","Folk music"
257338,"ObjectId(5714dec825ac0d8aee3bf21b)","Folk music"
257368,"ObjectId(5714dec825ac0d8aee3bf239)","Folk music"
258687,"ObjectId(5714dec825ac0d8aee3bf760)","Progressive folk"
258687,"ObjectId(5714dec825ac0d8aee3bf760)","Psychedelic folk"
258708,"ObjectId(5714dec825ac0d8aee3bf775)","Progressive folk"
258708,"ObjectId(5714dec825ac0d8aee3bf775)","Psychedelic folk"
259939,"ObjectId(5714dec825ac0d8aee3bfc44)","Folk music"
263660,"ObjectId(5714dec825ac0d8aee3c0acd)","Folk music"
266753,"ObjectId(5714dec825ac0d8aee3c16e2)","Psychedelic folk"
267561,"ObjectId(5714dec825ac0d8aee3c1a0a)","Indie folk"
267563,"ObjectId(5714dec825ac0d8aee3c1a0c)","Indie folk"
267567,"ObjectId(5714dec825ac0d8aee3c1a10)","Folk music"
267578,"ObjectId(5714dec825ac0d8aee3c1a1b)","Folk music"
271843,"ObjectId(5714dec825ac0d8aee3c2ac1)","Folk music"
271884,"ObjectId(5714dec825ac0d8aee3c2aea)","Folk music"
271932,"ObjectId(5714dec825ac0d8aee3c2b1a)","Folk music"
273792,"ObjectId(5714dec825ac0d8aee3c325e)","Folk music"
273796,"ObjectId(5714dec825ac0d8aee3c3262)","Folk music"
273835,"ObjectId(5714dec825ac0d8aee3c3289)","Folk music"
273836,"ObjectId(5714dec825ac0d8aee3c328a)","Folk music"
274009,"ObjectId(5714dec825ac0d8aee3c3337)","Folk music"
274057,"ObjectId(5714dec825ac0d8aee3c3367)","Folk music"
274116,"ObjectId(5714dec825ac0d8aee3c33a2)","Folk punk"
276055,"ObjectId(5714dec825ac0d8aee3c3b35)","Folk music"
276141,"ObjectId(5714dec825ac0d8aee3c3b8b)","Folk music"
276210,"ObjectId(5714dec825ac0d8aee3c3bd0)","Folk music"
276272,"ObjectId(5714dec825ac0d8aee3c3c0e)","Folk music"
276288,"ObjectId(5714dec825ac0d8aee3c3c1e)","Folk music"
276328,"ObjectId(5714dec825ac0d8aee3c3c46)","Folk music"
